Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
burnleyEOS_analysisV3hashtag.xlsx,190,1.52038e+18,30/04/2022 12:30,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,BBCLancsSport,"? Matchday Live featured games (15:00) ?

?? #Watford v #Burnley
??? @RoscoHeaton &amp; @GlenLittle07

?? #Blackburn v #Bournemouth
??? @AndyBayes &amp; @KevinGallacher8

?? #Blackpool v #Derby
??? Ian Chisnall","['Watford', 'Burnley', 'Blackburn', 'Bournemouth', 'Blackpool', 'Derby']",0,"matchday live featured games 1500 

  v 
  amp 

  v 
  amp 

  v 
 ian chisnall"
burnleyEOS_analysisV3hashtag.xlsx,191,1.52038e+18,30/04/2022 12:16,"<a href=""https://socialoffice.attb.co/"" rel=""nofollow"">SocialOffice</a>",,BurnleyJobs,"Senior Network Architect (Security Cleared)
Our client are a one of the fastest-growing Technology Consultancies in the UK, who leverage cutting-edge technology to serve the... #Burnley #BurnleyJobs #UKJobs
https://t.co/Vqi5jgJMeF","['Burnley', 'BurnleyJobs', 'UKJobs']",0,"senior network architect security cleared
our client are a one of the fastestgrowing technology consultancies in the uk who leverage cuttingedge technology to serve the"
burnleyEOS_analysisV3hashtag.xlsx,192,1.52038e+18,30/04/2022 12:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,BiRInsights,"WATFORD V BURNLEY 

@DeanSelvey and @olibellracing discussed this big game at the bottom of the table on this week's Bet It Right Show.

Their tip - OVER 2.25 goals

In this clip, Dean explains why.

#BetitRight #Watford #Burnley #Clarets #ad 

18+ https://t.co/zGvGvR1mjT https://t.co/DywmmL3PUn","['BetitRight', 'Watford', 'Burnley', 'Clarets', 'ad']",2,"watford v burnley 

 and  discussed this big game at the bottom of the table on this weeks bet it right show

their tip  over 225 goals

in this clip dean explains why

     

18"
burnleyEOS_analysisV3hashtag.xlsx,193,1.52038e+18,30/04/2022 12:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,benwylie99,Heres what Vincent Kompany could offer Burnley if he gets the job at Turf Moor #burnley  https://t.co/VesJb5e0yt,['burnley'],3,heres what vincent kompany could offer burnley if he gets the job at turf moor
burnleyEOS_analysisV3hashtag.xlsx,194,1.52037e+18,30/04/2022 12:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,RoscoHeaton,Massive match for #Burnley as they visit Watford in the Premier League. Full commentary @BBCLancsSport 95.5FM with @GlenLittle07 #utc,"['Burnley', 'utc']",0,massive match for  as they visit watford in the premier league full commentary  955fm with
burnleyEOS_analysisV3hashtag.xlsx,195,1.52037e+18,30/04/2022 12:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,redmistukcom,"Disposables from £2.99 
https://t.co/dv6ufuDUiw 
Unit 3. 27-29 Manchester Road Burnley BB11 1HG 
#Burnley #vapeshop #elfbar #notominors https://t.co/t8TqPYGIy8","['Burnley', 'vapeshop', 'elfbar', 'notominors']",1,"disposables from 299 
 
unit 3 2729 manchester road burnley bb11 1hg"
burnleyEOS_analysisV3hashtag.xlsx,196,1.52037e+18,30/04/2022 12:00,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>",,FBPredictions,"? #Watford vs #Burnley
?????????????? #PremierLeague
??? Vicarage Road
?? Preview: https://t.co/SpBnwNEkle https://t.co/WWQwtULbRK","['Watford', 'Burnley', 'PremierLeague']",0,"vs 
 
 vicarage road
 preview"
burnleyEOS_analysisV3hashtag.xlsx,197,1.52037e+18,30/04/2022 11:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,BBCLancsSport,"?? The proverbial six-pointer

#Watford v #Burnley
?? @RoscoHeaton &amp; @GlenLittle07 
?? 95.5FM

#bbcfootball https://t.co/HHJN888zUL","['Watford', 'Burnley', 'bbcfootball']",0,"the proverbial sixpointer

 v 
  amp  
 955fm"
burnleyEOS_analysisV3hashtag.xlsx,198,1.52036e+18,30/04/2022 11:30,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,BBCLancsSport,"""We've got that togetherness. We've got that real team spirit. We need to keep bottling that and working on it. We need to keep the fans and the players at the centre of this""

#Burnley caretaker manager Mike Jackson

#utc | #twitterclarets | #bbcfootball","['Burnley', 'utc', 'twitterclarets', 'bbcfootball']",0,"weve got that togetherness weve got that real team spirit we need to keep bottling that and working on it we need to keep the fans and the players at the centre of this

 caretaker manager mike jackson"
burnleyEOS_analysisV3hashtag.xlsx,199,1.52036e+18,30/04/2022 11:29,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,LastWordFC,"The four-time Premier League winner is in contention to return as a manager

#MCFC #Burnley 
https://t.co/E0vbAbVHXk","['MCFC', 'Burnley']",1,the fourtime premier league winner is in contention to return as a manager
burnleyEOS_analysisV3hashtag.xlsx,200,1.52036e+18,30/04/2022 11:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Heightsfarmcas,Were at Worsthorne Scarecrow Festival today with our #naturalpettreats. Lots of lovely stalls and fun fair rides ?????? You can locate us outside #worsthornechurch #heighsfarmpetfoods #Burnley #scarecrowfestival https://t.co/fsFhEItpnU,"['naturalpettreats', 'worsthornechurch', 'heighsfarmpetfoods', 'Burnley', 'scarecrowfestival']",0,were at worsthorne scarecrow festival today with our  lots of lovely stalls and fun fair rides  you can locate us outside
burnleyEOS_analysisV3hashtag.xlsx,201,1.52036e+18,30/04/2022 11:12,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,Praevians_Sales,Sales training learn to sell more effectively. #burnley #colne #bacup https://t.co/u5DkX48DVH https://t.co/NxDBV0tRf3,"['burnley', 'colne', 'bacup']",0,sales training learn to sell more effectively
burnleyEOS_analysisV3hashtag.xlsx,202,1.52036e+18,30/04/2022 11:02,"<a href=""https://newsnoon.com"" rel=""nofollow"">Newsnoon</a>",,media_newsnoon,"Teamtalk: Planet Sport  Relegation run-in: Remaining fixtures and survival hopes for Burnley, Everton, Leeds and Aston Villa #burnley #everton #homepage
https://t.co/HoYObI7X26 https://t.co/3wbODAgazw","['burnley', 'everton', 'homepage']",0,teamtalk planet sport  relegation runin remaining fixtures and survival hopes for burnley everton leeds and aston villa
burnleyEOS_analysisV3hashtag.xlsx,203,1.52036e+18,30/04/2022 11:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,wolf_stat,"Fifa Predicts Premier League: Watford vs Burnley - 30.04.22

Here is what Fifa predicts for todays game. get your predictions below 

https://t.co/x5AZ1KLKkD

#football #PremierLeague #WatfordFC #Burnley #WATBUR  #SkySports","['football', 'PremierLeague', 'WatfordFC', 'Burnley', 'WATBUR', 'SkySports']",0,"fifa predicts premier league watford vs burnley  300422

here is what fifa predicts for todays game get your predictions below"
burnleyEOS_analysisV3hashtag.xlsx,204,1.52036e+18,30/04/2022 10:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,IndMediaGroup,Body found in search for missing mother-of-two Katie Kenyon #KatieKenyon #Padiham #Burnley #LancashireHour #ForestofBowland #BoltonbyBowland #Knutsford #Southend #UKNews  https://t.co/P19Ps4KNp8,"['KatieKenyon', 'Padiham', 'Burnley', 'LancashireHour', 'ForestofBowland', 'BoltonbyBowland', 'Knutsford', 'Southend', 'UKNews']",0,body found in search for missing motheroftwo katie kenyon
burnleyEOS_analysisV3hashtag.xlsx,205,1.52035e+18,30/04/2022 10:45,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,Forebet,"One of the most important fixtures in the English #PremierLeague this weekend takes place at Vicarage Road as #Watford meet #Burnley. This is a huge game in terms of relegation. 

??Full preview: https://t.co/xH6iMQ12Y5

#EPL ??????????????
#forebet https://t.co/NOJoAT10mM","['PremierLeague', 'Watford', 'Burnley', 'EPL', 'forebet']",0,"one of the most important fixtures in the english  this weekend takes place at vicarage road as  meet  this is a huge game in terms of relegation 

full preview"
burnleyEOS_analysisV3hashtag.xlsx,206,1.52035e+18,30/04/2022 10:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,aimeeseddon_,"A tragic update on missing Katie Kenyon this morning #Burnley

https://t.co/rZs2MrNkju",['Burnley'],1,a tragic update on missing katie kenyon this morning
burnleyEOS_analysisV3hashtag.xlsx,207,1.52034e+18,30/04/2022 10:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,radiostu,"Slight change of plan today, instead of covering #Watford v #Burnley, Ill be helping out @BBCSheffield covering @bromleyfc v @ChesterfieldFC","['Watford', 'Burnley']",2,slight change of plan today instead of covering  v  ill be helping out  covering  v
burnleyEOS_analysisV3hashtag.xlsx,208,1.52034e+18,30/04/2022 10:00,"<a href=""https://app.planable.io"" rel=""nofollow"">Planable</a>",,BurnleyBID,"Great to see @elancschamber covering this story about the town's planting schemes and projects which are set to bring extra vibrancy and colour to #Burnley this spring and summer. 

Read more via the link below. ?? 

https://t.co/RWceeR86XY",['Burnley'],0,"great to see  covering this story about the towns planting schemes and projects which are set to bring extra vibrancy and colour to  this spring and summer 

read more via the link below"
burnleyEOS_analysisV3hashtag.xlsx,209,1.52034e+18,30/04/2022 09:56,"<a href=""https://footballmatchpreview.com/"" rel=""nofollow"">ACFootballPreviews</a>",,asianconnect,"Premier League: Watford vs Burnley Odds for April 30, 2022 - https://t.co/bwZdteKq3m

#footballbettingtips #PremierLeague #Watford #Burnley #EnglishTips","['footballbettingtips', 'PremierLeague', 'Watford', 'Burnley', 'EnglishTips']",0,premier league watford vs burnley odds for april 30 2022
burnleyEOS_analysisV3hashtag.xlsx,210,1.52034e+18,30/04/2022 09:46,"<a href=""https://socialoffice.attb.co/"" rel=""nofollow"">SocialOffice</a>",,BurnleyJobs,"Associate .Net Software Engineer
Advert People make Sage great. From our colleagues delivering ground-breaking solutions to the customers who use them: people have helped us... #Burnley #BurnleyJobs #UKJobs
https://t.co/mQeYggTNLF","['Burnley', 'BurnleyJobs', 'UKJobs']",0,"associate net software engineer
advert people make sage great from our colleagues delivering groundbreaking solutions to the customers who use them people have helped us"
burnleyEOS_analysisV3hashtag.xlsx,211,1.52033e+18,30/04/2022 09:14,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley is on Sky Sport Football Italia / HD. With commentary from Gianluigi Bagnulo.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley #SkySportFootballItaliaHD,"['Watford', 'Burnley', 'SkySportFootballItaliaHD']",0,watford vs burnley is on sky sport football italia  hd with commentary from gianluigi bagnulo  for more details see
burnleyEOS_analysisV3hashtag.xlsx,212,1.52033e+18,30/04/2022 09:10,"<a href=""http://www.mclachbot.com"" rel=""nofollow"">McLachBot</a>",,mclachbot,Passing Network for Burnley's last match. #EPL #Burnley https://t.co/7qd9R9bufJ,"['EPL', 'Burnley']",0,passing network for burnleys last match
burnleyEOS_analysisV3hashtag.xlsx,213,1.52033e+18,30/04/2022 09:08,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,Praevians_Sales,"Telesales training, improve your sales over the phone #burnley #colne #bacup https://t.co/MLxxUuvf2g https://t.co/WEMUFIHbeU","['burnley', 'colne', 'bacup']",0,telesales training improve your sales over the phone
burnleyEOS_analysisV3hashtag.xlsx,214,1.52033e+18,30/04/2022 09:02,"<a href=""https://newsnoon.com"" rel=""nofollow"">Newsnoon</a>",,media_newsnoon,"Teamtalk: Predictions: Liverpool made to work for win as Man City respond; more woe for Lampard; Tottenham struggle again #arsenal #brighton #burnley
https://t.co/e6MSHyT2Xg https://t.co/qzEhMsdUL2","['arsenal', 'brighton', 'burnley']",0,teamtalk predictions liverpool made to work for win as man city respond more woe for lampard tottenham struggle again
burnleyEOS_analysisV3hashtag.xlsx,215,1.52033e+18,30/04/2022 09:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,SpreadexSport,"Good Omens:

@BurnleyOfficial have won five of their nine Premier League games against the Hornets,

Watford have failed to score in each of their last four league fixtures against Burnley.

#twitterclarets #UTC #BurnleyFC #Burnley https://t.co/bpRmmBd6ZF","['twitterclarets', 'UTC', 'BurnleyFC', 'Burnley']",12,"good omens

 have won five of their nine premier league games against the hornets

watford have failed to score in each of their last four league fixtures against burnley"
burnleyEOS_analysisV3hashtag.xlsx,216,1.52032e+18,30/04/2022 08:12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ThatsFootballTV,"Norwich's relegation will be confirmed today if Burnley beat Watford.

Watford would only be able to match Burnley on 34 points if they win their four games after. But due to goal difference, they would effectively be relegated as well. #NCFC #Watford #Burnley","['NCFC', 'Watford', 'Burnley']",330,"norwichs relegation will be confirmed today if burnley beat watford

watford would only be able to match burnley on 34 points if they win their four games after but due to goal difference they would effectively be relegated as well"
burnleyEOS_analysisV3hashtag.xlsx,217,1.52031e+18,30/04/2022 08:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Ryanlcfc2,"Here are my predicted line ups for Watford v Burnley at Vicarage Road:
https://t.co/mEgHnZq7en

#WATBUR #EPL #PremierLeague #WatfordFC #BurnleyFC #Watford #Burnley","['WATBUR', 'EPL', 'PremierLeague', 'WatfordFC', 'BurnleyFC', 'Watford', 'Burnley']",0,here are my predicted line ups for watford v burnley at vicarage road
burnleyEOS_analysisV3hashtag.xlsx,218,1.52031e+18,30/04/2022 07:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,nickharvey2242,Look up and enjoy the view people say! Its a little hard when youre head down dodging the copious amounts of dog turd ???? #Burnley,['Burnley'],0,look up and enjoy the view people say its a little hard when youre head down dodging the copious amounts of dog turd
burnleyEOS_analysisV3hashtag.xlsx,219,1.5203e+18,30/04/2022 07:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Nottsdamo,"If we beat Watford today that basically relegates them (Due to goal difference). It's going to be a very tough game, they are going fight for their lives. #twitterclarets #burnley","['twitterclarets', 'burnley']",0,if we beat watford today that basically relegates them due to goal difference its going to be a very tough game they are going fight for their lives
burnleyEOS_analysisV3hashtag.xlsx,220,1.5202e+18,30/04/2022 00:15,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley is on Hive Live. With commentary from Jon Marks. Coverage presented by Michael Kurn.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley #HiveLive,"['Watford', 'Burnley', 'HiveLive']",0,watford vs burnley is on hive live with commentary from jon marks coverage presented by michael kurn  for more details see
burnleyEOS_analysisV3hashtag.xlsx,221,1.52019e+18,30/04/2022 00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Daniel_Reports,#Watfordfc have always struggled against #Burnley at Vicarage Road with only 1 win in 10 years #PremierLeague,"['Watfordfc', 'Burnley', 'PremierLeague']",4,have always struggled against  at vicarage road with only 1 win in 10 years
burnleyEOS_analysisV3hashtag.xlsx,222,1.52019e+18,30/04/2022 00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ssnews247,"Happy birthday to Marc-Andre ter Stegen, Nathan Collins, John O'Shea

Barcelona goalkeeper Marc-Andre ter Stegen is 30 today.

Burnley star Nathan Collins is 21.

Former Manchester United star John O'Shea is 41. 
#football #sports #Barcelona #ManchesterUnited #burnley #birthday https://t.co/anzJCJh8tn","['football', 'sports', 'Barcelona', 'ManchesterUnited', 'burnley', 'birthday']",1,"happy birthday to marcandre ter stegen nathan collins john oshea

barcelona goalkeeper marcandre ter stegen is 30 today

burnley star nathan collins is 21

former manchester united star john oshea is 41"
burnleyEOS_analysisV3hashtag.xlsx,223,1.52019e+18,29/04/2022 23:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,HammyEnd,"Four-star #Harris beats brave #Burnley
https://t.co/x9EaG0COnn #ffc #coyw #ffcu23s #PL2 #UTC https://t.co/q2SBIIuSxd","['Harris', 'Burnley', 'ffc', 'coyw', 'ffcu23s', 'PL2', 'UTC']",25,fourstar  beats brave
burnleyEOS_analysisV3hashtag.xlsx,224,1.52018e+18,29/04/2022 23:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,swavetech_,"Wolverhampton Wanderers predicted lineup vs Burnley #burnley #football #lineup #predicted #wanderers #wolverhampton
https://t.co/ooW6cVLij7","['burnley', 'football', 'lineup', 'predicted', 'wanderers', 'wolverhampton']",0,wolverhampton wanderers predicted lineup vs burnley
burnleyEOS_analysisV3hashtag.xlsx,225,1.52018e+18,29/04/2022 23:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,SwaveDigest,"Wolverhampton Wanderers predicted lineup vs Burnley #burnley #football #lineup #predicted #wanderers #wolverhampton
https://t.co/RFfNqd3Fbd","['burnley', 'football', 'lineup', 'predicted', 'wanderers', 'wolverhampton']",0,wolverhampton wanderers predicted lineup vs burnley
burnleyEOS_analysisV3hashtag.xlsx,226,1.52018e+18,29/04/2022 22:59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ThinkLFCTV,"Vincent Kompany has emerged as a contender to become the next permanent manager of Burnley. (Telegraph)
#Burnley 
#LFC #YNWA #ThinkLFCTV","['Burnley', 'LFC', 'YNWA', 'ThinkLFCTV']",0,vincent kompany has emerged as a contender to become the next permanent manager of burnley telegraph
burnleyEOS_analysisV3hashtag.xlsx,227,1.52017e+18,29/04/2022 22:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,mavakaga,Watford vs Burnley England Premier League Soccer Pick and Prediction 4/3... https://t.co/fzc5lUZBte via @YouTube #SoccerBetting #SoccerPicks #Watford #Burnley #WatfordVsBurnley,"['SoccerBetting', 'SoccerPicks', 'Watford', 'Burnley', 'WatfordVsBurnley']",0,watford vs burnley england premier league soccer pick and prediction 43  via
burnleyEOS_analysisV3hashtag.xlsx,228,1.52015e+18,29/04/2022 21:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,PakPassionSport,"Derby manager Wayne Rooney is reportedly Burnley's top choice to replace former boss Sean Dyche. 

#MUFC #DCFC #Burnley #Rooney https://t.co/a4d3fh8xOJ","['MUFC', 'DCFC', 'Burnley', 'Rooney']",0,derby manager wayne rooney is reportedly burnleys top choice to replace former boss sean dyche
burnleyEOS_analysisV3hashtag.xlsx,229,1.52013e+18,29/04/2022 20:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,AccaVegas,"In the 3 o clocks weve chosen:
@BurnleyOfficial v @WatfordFC
@Official_STFC v @BarrowAFC
@Official_BRFC v @officiallydale
@MillwallFC v @theposh
@AccaVegas very own G is such a staunch #Burnley fan that the rumours are if you were to cut him then he bleeds claret ??????? #RoadToVegas https://t.co/kSOyMbU5S1","['Burnley', 'RoadToVegas']",1,"in the 3 o clocks weve chosen
 v 
 v 
 v 
 v 
 very own g is such a staunch  fan that the rumours are if you were to cut him then he bleeds claret"
burnleyEOS_analysisV3hashtag.xlsx,230,1.52013e+18,29/04/2022 20:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,BridgesCanal,Burnley Wharf (Sandygate) Bridge No 130 .. Burnley .. Leeds and Liverpool Canal .. @CRTNorthWest @ThePhotoHour @FORLancashire @CRTBoating @CanalRiverTrust #Burnley #Lancashire #lifesbetterbywater https://t.co/jWxzegX1W0,"['Burnley', 'Lancashire', 'lifesbetterbywater']",42,burnley wharf sandygate bridge no 130  burnley  leeds and liverpool canal
burnleyEOS_analysisV3hashtag.xlsx,231,1.52011e+18,29/04/2022 18:34,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,Totalfootball_c,"Preview Watford vs Burnley, 30 April 2022 #Burnley #LigaInggris #Watford https://t.co/4M1gN1Omwg","['Burnley', 'LigaInggris', 'Watford']",0,preview watford vs burnley 30 april 2022
burnleyEOS_analysisV3hashtag.xlsx,232,1.5201e+18,29/04/2022 18:17,"<a href=""https://socialoffice.attb.co/"" rel=""nofollow"">SocialOffice</a>",,BurnleyJobs,"Beauty Brand Ambassador - Manchester
Are you confident and enthusiastic with a never-ending supply of energy?

Interested in learning more about this job Scroll down and fin... #Burnley #BurnleyJobs #UKJobs
https://t.co/GicgTkGHv9","['Burnley', 'BurnleyJobs', 'UKJobs']",0,"beauty brand ambassador  manchester
are you confident and enthusiastic with a neverending supply of energy

interested in learning more about this job scroll down and fin"
burnleyEOS_analysisV3hashtag.xlsx,233,1.5201e+18,29/04/2022 18:10,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,offtheball,"Sean Dyche was the mastermind of #Burnley's Premier League success. | ?? 

?? ""As a defender you always had plenty of protection."" | 

Stephen Ward joined @nathanmurf to reflect on his career. | ?? 

Football w/ @SkyIreland 

??  full chat - https://t.co/Hwov1bZsqs https://t.co/QaI257HSvi",['Burnley'],0,"sean dyche was the mastermind of s premier league success   

 as a defender you always had plenty of protection  

stephen ward joined  to reflect on his career   

football w  

  full chat"
burnleyEOS_analysisV3hashtag.xlsx,234,1.5201e+18,29/04/2022 17:42,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley is on USA Network / HD. Co-commentator is Danny Gabbidon.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley #USANetworkHD,"['Watford', 'Burnley', 'USANetworkHD']",0,watford vs burnley is on usa network  hd cocommentator is danny gabbidon  for more details see
burnleyEOS_analysisV3hashtag.xlsx,235,1.5201e+18,29/04/2022 17:42,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley is on USA Network / HD. Tim Howard is providing punditry.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley #USANetworkHD,"['Watford', 'Burnley', 'USANetworkHD']",0,watford vs burnley is on usa network  hd tim howard is providing punditry  for more details see
burnleyEOS_analysisV3hashtag.xlsx,236,1.52008e+18,29/04/2022 16:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,LancsLibraries,"Teddy, Amber, Archie and Joshua have really enjoyed Baby Bounce and Rhyme at #Burnley library
Why not bring your little one to join in the fun too? 
Runs every Thursday from 10.30am Find out more https://t.co/MgejEUo75v
#BurnleyLibrary https://t.co/uUNEP7udpC","['Burnley', 'BurnleyLibrary']",1,"teddy amber archie and joshua have really enjoyed baby bounce and rhyme at  library
why not bring your little one to join in the fun too 
runs every thursday from 1030am find out more"
burnleyEOS_analysisV3hashtag.xlsx,237,1.52008e+18,29/04/2022 16:28,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley is on Premier League TV. With commentary from Joe Speight. Co-commentator is Don Hutchison.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley #PremierLeagueTV,"['Watford', 'Burnley', 'PremierLeagueTV']",0,watford vs burnley is on premier league tv with commentary from joe speight cocommentator is don hutchison  for more details see
burnleyEOS_analysisV3hashtag.xlsx,238,1.52007e+18,29/04/2022 16:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,RJKDuggan,"Front page of Saturday's @LancashireTelegraph ??

#Lancashire #EastLancashire #LocalNews #BuyAPaper #LocalNewsMatters #Rovers #CourtNews #KatieKenyon #MissingPerson #Blackburn #TVGuide #AndrewBurfield #Burnley https://t.co/jZtanAEfJf","['Lancashire', 'EastLancashire', 'LocalNews', 'BuyAPaper', 'LocalNewsMatters', 'Rovers', 'CourtNews', 'KatieKenyon', 'MissingPerson', 'Blackburn', 'TVGuide', 'AndrewBurfield', 'Burnley']",4,front page of saturdays
burnleyEOS_analysisV3hashtag.xlsx,239,1.52007e+18,29/04/2022 16:03,"<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,ICDb_tv,Watford vs Burnley has World Feed coverage. Co-commentator is Danny Gabbidon.  For more details see https://t.co/sPyZ95nNVd #Watford #Burnley,"['Watford', 'Burnley']",0,watford vs burnley has world feed coverage cocommentator is danny gabbidon  for more details see
burnleyEOS_analysisV3hashtag.xlsx,240,1.52007e+18,29/04/2022 15:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,HeroesCic,"Healthier Heroes CIC are Very proud to be part of @burnley bond holders supporting the growth of the local economy. 

#Burnley #localbusiness #eastlancashire https://t.co/0i3DkvFpgR","['Burnley', 'localbusiness', 'eastlancashire']",2,healthier heroes cic are very proud to be part of  bond holders supporting the growth of the local economy
burnleyEOS_analysisV3hashtag.xlsx,241,1.52006e+18,29/04/2022 15:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,scores_uk,"Watford v Burnley Match Preview &amp; Best Odds #Watford #WatfordFC #Hornets #Burnley #BurnleyFC #Clarets #PremierLeague #EPL 

https://t.co/dRxyAJ8zAB https://t.co/ReuYnxmJ7F","['Watford', 'WatfordFC', 'Hornets', 'Burnley', 'BurnleyFC', 'Clarets', 'PremierLeague', 'EPL']",0,watford v burnley match preview amp best odds
burnleyEOS_analysisV3hashtag.xlsx,242,1.52006e+18,29/04/2022 15:25,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,BBCLancsSport,"""The most important thing is...we go game by game. The other stuff going on in the background will come when it needs to come""

#Burnley caretaker manager Mike Jackson says Saturday's game against Watford is the immediate focus for him, his players and the fans

#utc #bbcfootball","['Burnley', 'utc', 'bbcfootball']",2,"the most important thing iswe go game by game the other stuff going on in the background will come when it needs to come

 caretaker manager mike jackson says saturdays game against watford is the immediate focus for him his players and the fans"
burnleyEOS_analysisV3hashtag.xlsx,243,1.52006e+18,29/04/2022 15:05,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,offtheball,"Sean Dyche was the mastermind of #Burnley's Premier League success. | ?? 

?? ""As a defender you always had plenty of protection."" | 

Stephen Ward joined @nathanmurf to reflect on his career. | ?? 

Football w/ @SkyIreland 

??  full chat - https://t.co/Hwov1bHRyU https://t.co/khZiGDFq1b",['Burnley'],2,"sean dyche was the mastermind of s premier league success   

 as a defender you always had plenty of protection  

stephen ward joined  to reflect on his career   

football w  

  full chat"
burnleyEOS_analysisV3hashtag.xlsx,244,1.52006e+18,29/04/2022 15:02,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,talkSPORTEDGE,"?? How many points will it take to ?????????????? the drop?

#EFC #Burnley #LUFC https://t.co/VQNUaP9rRf","['EFC', 'Burnley', 'LUFC']",0,how many points will it take to  the drop
burnleyEOS_analysisV3hashtag.xlsx,245,1.52005e+18,29/04/2022 14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,MoggyUTC,"Burnley Tickets needed for Watford (a) - preferably 3
????????????
#twitterclarets #Burnley  #UTC #JimmyMullensClaretAndBlueArmy
@BurnleyAces @BurnleyOfficial @BurnleyTurf","['twitterclarets', 'Burnley', 'UTC', 'JimmyMullensClaretAndBlueArmy']",1,burnley tickets needed for watford a  preferably 3
